,zip_code,CBSA Title,MSA_central_outlying,Total_All_loans,Total_Female Owned_loans,Total_Male Owned_loans,Total_Unanswered_loans,White_All_loans,White_Female Owned_loans,White_Male Owned_loans,White_Unanswered_loans,Black_All_loans,Black_Female Owned_loans,Black_Male Owned_loans,Black_Unanswered_loans,Hispanic_All_loans,Hispanic_Female Owned_loans,Hispanic_Male Owned_loans,Hispanic_Unanswered_loans,Asian_All_loans,Asian_Female Owned_loans,Asian_Male Owned_loans,Asian_Unanswered_loans,Total_All_loan_amnt,Total_Female Owned_loan_amnt,Total_Male Owned_loan_amnt,Total_Unanswered_loan_amnt,White_All_loan_amnt,White_Female Owned_loan_amnt,White_Male Owned_loan_amnt,White_Unanswered_loan_amnt,Black_All_loan_amnt,Black_Female Owned_loan_amnt,Black_Male Owned_loan_amnt,Black_Unanswered_loan_amnt,Hispanic_All_loan_amnt,Hispanic_Female Owned_loan_amnt,Hispanic_Male Owned_loan_amnt,Hispanic_Unanswered_loan_amnt,Asian_All_loan_amnt,Asian_Female Owned_loan_amnt,Asian_Male Owned_loan_amnt,Asian_Unanswered_loan_amnt
85,37148,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,786.0,86.0,288.0,412.0,246.0,58.0,184.0,4.0,6.0,,6.0,,16.0,6.0,10.0,,10.0,2.0,8.0,,43880191.0,2153802.0,19177217.0,22549171.0,14519494.0,1669922.0,9692770.0,3156802.0,114994.0,,114994.0,,428154.0,195768.0,232388.0,,887257.0,34904.0,852353.0,
86,37149,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,98.0,10.0,24.0,64.0,14.0,4.0,10.0,,2.0,2.0,,,,,,,,,,,4690662.0,56768.0,1516142.0,3117752.0,148438.0,40840.0,107598.0,,434.0,434.0,,,,,,,,,,
87,37150,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,516.0,64.0,222.0,230.0,192.0,46.0,144.0,2.0,,,,,2.0,,2.0,,,,,,11783057.0,1380578.0,4879608.0,5522872.0,3078638.0,225538.0,2836258.0,16840.0,,,,,20262.0,,20262.0,,,,,
88,37151,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,72.0,,12.0,60.0,8.0,,8.0,,,,,,,,,,,,,,1491198.0,,82986.0,1408212.0,29252.0,,29252.0,,,,,,,,,,,,,
89,37153,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,206.0,26.0,32.0,148.0,26.0,10.0,16.0,,2.0,2.0,,,,,,,2.0,,,2.0,8538558.0,364362.0,1015858.0,7158338.0,381028.0,137856.0,243172.0,,41664.0,41664.0,,,,,,,41666.0,,,41666.0
90,37160,"Shelbyville, TN",Central,1646.0,238.0,586.0,822.0,338.0,90.0,238.0,10.0,44.0,16.0,28.0,,8.0,4.0,4.0,,16.0,2.0,12.0,2.0,97876912.0,6594885.0,39262920.0,52019106.0,11708916.0,2441999.0,8737069.0,529848.0,823344.0,282252.0,541092.0,,99036.0,51262.0,47776.0,,371018.0,49060.0,303938.0,18020.0
91,37165,,Outlying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,37166,,Outlying,896.0,54.0,212.0,630.0,192.0,36.0,156.0,,,,,,,,,,2.0,,2.0,,31669830.0,2576405.0,9218034.0,19875392.0,3756911.0,426049.0,3330862.0,,,,,,,,,,75580.0,,75580.0,
93,37167,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,3420.0,438.0,712.0,2270.0,256.0,90.0,158.0,8.0,298.0,138.0,150.0,10.0,46.0,24.0,22.0,,44.0,10.0,32.0,2.0,164491765.0,13624662.0,39240580.0,111626524.0,15601112.0,3086131.0,12426858.0,88124.0,5177475.0,2221977.0,2875440.0,80060.0,685822.0,317560.0,368262.0,,836802.0,87900.0,713632.0,35270.0
94,37171,"Clarksville, TN-KY",Central,38.0,6.0,16.0,16.0,12.0,4.0,8.0,,,,,,,,,,,,,,669326.0,342192.0,210854.0,116280.0,262962.0,152992.0,109970.0,,,,,,,,,,,,,
95,37172,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,1388.0,196.0,414.0,778.0,182.0,54.0,128.0,,58.0,34.0,24.0,,14.0,,14.0,,10.0,4.0,6.0,,78228062.0,8234438.0,21160238.0,48833384.0,10160540.0,1891887.0,8268653.0,,888224.0,517010.0,371214.0,,238372.0,,238372.0,,453794.0,38296.0,415498.0,
96,37174,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2286.0,284.0,482.0,1520.0,316.0,108.0,202.0,6.0,42.0,22.0,18.0,2.0,52.0,20.0,32.0,,40.0,16.0,18.0,6.0,77404660.0,4963794.0,22639544.0,49801322.0,11113784.0,2701270.0,8125524.0,286990.0,453023.0,242642.0,168714.0,41666.0,1425656.0,156058.0,1269598.0,,1227140.0,102728.0,686126.0,438286.0
97,37175,,Outlying,36.0,,8.0,28.0,8.0,,8.0,,,,,,,,,,,,,,391866.0,,146172.0,245694.0,146172.0,,146172.0,,,,,,,,,,,,,
98,37178,,Outlying,138.0,24.0,66.0,48.0,74.0,24.0,50.0,,,,,,2.0,,2.0,,,,,,1688426.0,601310.0,682555.0,404562.0,1030620.0,601310.0,429310.0,,,,,,41666.0,,41666.0,,,,,
99,37179,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,822.0,82.0,202.0,538.0,124.0,30.0,92.0,2.0,10.0,4.0,6.0,,8.0,,8.0,,6.0,4.0,2.0,,23449769.0,1927914.0,5408422.0,16113434.0,2087884.0,537102.0,1547914.0,2870.0,66134.0,10304.0,55830.0,,98420.0,,98420.0,,44890.0,25590.0,19300.0,
100,37180,"Shelbyville, TN",Central,84.0,10.0,26.0,48.0,28.0,6.0,22.0,,,,,,,,,,,,,,1696064.0,122318.0,398876.0,1174870.0,456076.0,109190.0,346886.0,,,,,,,,,,,,,
101,37181,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,78.0,,16.0,62.0,12.0,,10.0,2.0,,,,,,,,,,,,,1799327.0,,235464.0,1563864.0,141924.0,,102098.0,39826.0,,,,,,,,,,,,
102,37183,"Shelbyville, TN",Central,192.0,16.0,76.0,100.0,56.0,10.0,46.0,,,,,,2.0,,2.0,,,,,,4947363.0,177478.0,2550421.0,2219464.0,921134.0,72846.0,848288.0,,,,,,6990.0,,6990.0,,,,,
103,37184,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,354.0,30.0,34.0,290.0,44.0,12.0,28.0,4.0,6.0,4.0,2.0,,2.0,,2.0,,,,,,8915796.0,384276.0,533864.0,7997656.0,602114.0,65018.0,439332.0,97764.0,172778.0,149864.0,22914.0,,29954.0,,29954.0,,,,,
104,37185,,Outlying,492.0,28.0,118.0,346.0,78.0,20.0,54.0,4.0,2.0,,2.0,,6.0,,6.0,,4.0,,4.0,,33649456.0,479078.0,8831562.0,24338814.0,2879495.0,448824.0,2355462.0,75208.0,195100.0,,195100.0,,127694.0,,127694.0,,69400.0,,69400.0,
105,37186,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,522.0,58.0,264.0,200.0,248.0,40.0,206.0,2.0,,,,,2.0,,2.0,,,,,,9577338.0,1324170.0,4315490.0,3937678.0,2953424.0,336769.0,2596185.0,20470.0,,,,,41666.0,,41666.0,,,,,
106,37187,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,274.0,30.0,68.0,176.0,50.0,22.0,28.0,,2.0,,2.0,,,,,,,,,,13980348.0,5752686.0,2300246.0,5927416.0,1905164.0,560374.0,1344791.0,,2000.0,,2000.0,,,,,,,,,
107,37188,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,736.0,92.0,220.0,424.0,116.0,28.0,86.0,2.0,14.0,6.0,8.0,,16.0,,16.0,,14.0,,14.0,,47821871.0,2039520.0,22511350.0,23271002.0,13801602.0,379825.0,13313702.0,108076.0,211802.0,86150.0,125652.0,,1857316.0,,1857316.0,,728200.0,,728200.0,
108,37189,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,322.0,36.0,68.0,218.0,12.0,8.0,4.0,,44.0,12.0,32.0,,4.0,2.0,2.0,,,,,,48731564.0,651578.0,3459340.0,44620646.0,217928.0,150194.0,67734.0,,1215586.0,240918.0,974668.0,,65494.0,15830.0,49664.0,,,,,
109,37190,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,340.0,18.0,78.0,244.0,60.0,4.0,52.0,4.0,,,,,4.0,,4.0,,6.0,,6.0,,13260042.0,648878.0,2300696.0,10310468.0,1339458.0,55600.0,1195088.0,88770.0,,,,,27734.0,,27734.0,,642910.0,,642910.0,
110,37191,"Clarksville, TN-KY",Central,122.0,4.0,48.0,70.0,12.0,,12.0,,6.0,,6.0,,,,,,,,,,3606960.0,184408.0,835866.0,2586686.0,208886.0,,208886.0,,122908.0,,122908.0,,,,,,,,,
111,37201,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,678.0,60.0,230.0,388.0,114.0,18.0,94.0,2.0,12.0,,12.0,,2.0,,2.0,,,,,,125231160.0,3956696.0,37785728.0,83488738.0,15904850.0,2369824.0,13151592.0,383434.0,235882.0,,235882.0,,31250.0,,31250.0,,,,,
112,37203,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,6266.0,726.0,1598.0,3942.0,1118.0,338.0,736.0,44.0,194.0,96.0,92.0,6.0,60.0,20.0,38.0,2.0,48.0,16.0,30.0,2.0,831208696.0,46498238.0,176106644.0,608603814.0,110274800.0,23086772.0,79234946.0,7953082.0,7523560.0,3988448.0,2622998.0,912114.0,4256669.0,1282588.0,2623474.0,350606.0,4894900.0,1367606.0,2633530.0,893766.0
113,37204,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2758.0,282.0,630.0,1846.0,376.0,132.0,232.0,12.0,44.0,24.0,16.0,4.0,44.0,8.0,36.0,,24.0,2.0,20.0,2.0,368795808.0,12754668.0,71647846.0,284393292.0,37698826.0,7221227.0,26610636.0,3866964.0,1074908.0,559952.0,272442.0,242514.0,5405074.0,183512.0,5221562.0,,820042.0,160600.0,600110.0,59332.0
114,37205,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2600.0,272.0,506.0,1822.0,350.0,144.0,200.0,6.0,26.0,4.0,18.0,4.0,12.0,,12.0,,22.0,,22.0,,205566497.0,9695259.0,38817616.0,157053624.0,13690270.0,3524378.0,9870252.0,295640.0,384698.0,69034.0,299130.0,16534.0,432692.0,,432692.0,,1276668.0,,1276668.0,
115,37206,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,3196.0,638.0,604.0,1954.0,476.0,206.0,256.0,14.0,238.0,152.0,86.0,,26.0,12.0,14.0,,14.0,4.0,8.0,2.0,133580772.0,18840628.0,25786877.0,88953266.0,22979202.0,6872729.0,13269402.0,2837072.0,4450016.0,2648916.0,1801100.0,,1907850.0,296576.0,1611274.0,,416821.0,164250.0,214950.0,37620.0
116,37207,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,3622.0,794.0,888.0,1940.0,184.0,58.0,122.0,4.0,946.0,512.0,424.0,10.0,34.0,14.0,20.0,,28.0,2.0,26.0,,185390882.0,14280434.0,38523042.0,132587406.0,13621730.0,3011714.0,10353872.0,256144.0,16861144.0,8187570.0,8469540.0,204034.0,1120982.0,217130.0,903852.0,,1298648.0,31250.0,1267398.0,
117,37208,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,1984.0,404.0,518.0,1062.0,136.0,36.0,98.0,2.0,422.0,208.0,210.0,4.0,16.0,4.0,12.0,,28.0,10.0,18.0,,96754532.0,12608101.0,25233251.0,58913180.0,9383430.0,871916.0,7768914.0,742600.0,8546450.0,3592276.0,4904635.0,49540.0,1112090.0,20298.0,1091792.0,,783960.0,259960.0,524000.0,
118,37209,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,3576.0,538.0,732.0,2306.0,368.0,156.0,206.0,6.0,264.0,152.0,104.0,8.0,32.0,16.0,14.0,2.0,48.0,22.0,26.0,,305903032.0,23598840.0,62274706.0,220029484.0,31525226.0,7254956.0,23560858.0,709414.0,5139735.0,2327500.0,2456912.0,355324.0,1825220.0,320388.0,1463168.0,41664.0,1517442.0,593400.0,924042.0,
119,37210,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2716.0,290.0,688.0,1738.0,254.0,54.0,184.0,16.0,196.0,102.0,92.0,2.0,24.0,6.0,18.0,,20.0,6.0,12.0,2.0,458953323.0,17342185.0,121221489.0,320389649.0,50681307.0,4047423.0,45749933.0,883954.0,5711340.0,1457500.0,4242504.0,11336.0,768144.0,70632.0,697512.0,,360498.0,119784.0,232490.0,8224.0
120,37211,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,6618.0,750.0,1460.0,4408.0,534.0,158.0,364.0,12.0,476.0,208.0,258.0,10.0,148.0,64.0,82.0,2.0,142.0,36.0,106.0,,400226337.0,19632484.0,78685022.0,301908833.0,24942272.0,4678496.0,17159164.0,3104614.0,9294088.0,3147638.0,5801696.0,344754.0,6723366.0,1891100.0,4200184.0,632082.0,4547533.0,852560.0,3694974.0,
121,37212,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2334.0,322.0,520.0,1492.0,406.0,142.0,252.0,12.0,42.0,14.0,28.0,,20.0,12.0,8.0,,10.0,4.0,6.0,,157779775.0,8981782.0,34270954.0,114527038.0,20163594.0,3013740.0,15742158.0,1407696.0,823280.0,157244.0,666036.0,,564240.0,95122.0,469118.0,,507086.0,54396.0,452690.0,
122,37213,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,104.0,6.0,20.0,78.0,12.0,6.0,6.0,,,,,,,,,,2.0,,2.0,,27765080.0,1349030.0,4076328.0,22339722.0,2051804.0,1349030.0,702774.0,,,,,,,,,,657000.0,,657000.0,
123,37214,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2680.0,364.0,642.0,1674.0,296.0,112.0,176.0,8.0,230.0,116.0,100.0,14.0,28.0,12.0,14.0,2.0,46.0,10.0,34.0,2.0,203048753.0,9193151.0,49979466.0,143876136.0,23077520.0,4500111.0,18524429.0,52980.0,3461972.0,1551006.0,1583390.0,327576.0,538784.0,164514.0,296470.0,77800.0,2539780.0,434562.0,2065618.0,39600.0
124,37215,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,3028.0,300.0,540.0,2188.0,380.0,158.0,218.0,4.0,34.0,16.0,18.0,,6.0,,6.0,,24.0,,22.0,2.0,223454863.0,18993437.0,32608864.0,171852560.0,20638248.0,7538797.0,12925782.0,173670.0,961408.0,418438.0,542970.0,,609838.0,,609838.0,,1291806.0,,1208606.0,83200.0
125,37216,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,1698.0,274.0,406.0,1018.0,222.0,68.0,140.0,14.0,146.0,76.0,60.0,10.0,16.0,2.0,14.0,,16.0,8.0,8.0,,47095002.0,4423585.0,20455225.0,22216194.0,4615952.0,662200.0,3713504.0,240248.0,2147634.0,1114428.0,905926.0,127280.0,884342.0,24416.0,859926.0,,479916.0,235940.0,243976.0,
126,37217,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2740.0,384.0,652.0,1704.0,232.0,66.0,156.0,10.0,420.0,200.0,210.0,10.0,48.0,22.0,22.0,4.0,30.0,2.0,28.0,,188619257.0,8898646.0,47711306.0,132009306.0,29292556.0,1411010.0,22586973.0,5294574.0,10907882.0,5094820.0,5503049.0,310014.0,1013102.0,349298.0,527556.0,136248.0,715902.0,10568.0,705334.0,
127,37218,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,1162.0,278.0,310.0,574.0,34.0,10.0,24.0,,340.0,186.0,148.0,6.0,16.0,6.0,10.0,,32.0,14.0,18.0,,43513832.0,4825900.0,16327837.0,22360096.0,1228784.0,97600.0,1131184.0,,6263200.0,3382849.0,2783656.0,96696.0,278228.0,85028.0,193200.0,,552730.0,234334.0,318396.0,
128,37219,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,812.0,44.0,194.0,574.0,84.0,12.0,72.0,,22.0,2.0,18.0,2.0,4.0,,4.0,,10.0,4.0,6.0,,155403733.0,3490287.0,23596222.0,128317222.0,10170653.0,285462.0,9885191.0,,489164.0,12018.0,435966.0,41180.0,89754.0,,89754.0,,154934.0,71178.0,83756.0,
129,37220,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,682.0,96.0,118.0,468.0,114.0,54.0,56.0,4.0,10.0,4.0,6.0,,6.0,6.0,,,6.0,,6.0,,38234840.0,2888636.0,6308070.0,29038134.0,3862596.0,902252.0,2887926.0,72416.0,256248.0,45604.0,210644.0,,63080.0,63080.0,,,214484.0,,214484.0,
130,37221,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2770.0,352.0,718.0,1700.0,338.0,140.0,196.0,2.0,110.0,48.0,58.0,4.0,32.0,10.0,22.0,,36.0,12.0,24.0,,105605940.0,9581156.0,44069086.0,51955698.0,16690518.0,2182711.0,14363662.0,144146.0,1637754.0,738424.0,861856.0,37474.0,4273452.0,238234.0,4035218.0,,677200.0,116642.0,560558.0,
131,37228,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,466.0,60.0,112.0,294.0,48.0,12.0,34.0,2.0,60.0,34.0,26.0,,4.0,,2.0,2.0,6.0,,6.0,,137034165.0,2684466.0,22098528.0,112251172.0,10074678.0,1121962.0,8617716.0,335000.0,1062280.0,609520.0,452762.0,,12684400.0,,8684400.0,4000000.0,326528.0,,326528.0,
132,37240,,Outlying,2.0,,,2.0,,,,,,,,,,,,,,,,,35214.0,,,35214.0,,,,,,,,,,,,,,,,
133,37243,,Outlying,14.0,,2.0,12.0,,,,,,,,,,,,,,,,,3459398.0,,15210.0,3444188.0,,,,,,,,,,,,,,,,
134,37246,,Outlying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,37301,,Outlying,170.0,,12.0,158.0,4.0,,4.0,,,,,,,,,,,,,,3198646.0,,147112.0,3051534.0,83330.0,,83330.0,,,,,,,,,,,,,
136,37302,"Chattanooga, TN-GA",Central,158.0,26.0,24.0,108.0,22.0,16.0,6.0,,2.0,2.0,,,6.0,,6.0,,,,,,3531603.0,382682.0,670422.0,2478498.0,405484.0,230256.0,175228.0,,37500.0,37500.0,,,144224.0,,144224.0,,,,,
137,37303,"Athens, TN",Central,1252.0,104.0,246.0,902.0,172.0,48.0,118.0,6.0,2.0,,2.0,,2.0,,2.0,,12.0,4.0,4.0,4.0,70684854.0,5526750.0,20566762.0,44591342.0,12178502.0,3405040.0,8737987.0,35476.0,41664.0,,41664.0,,193800.0,,193800.0,,167505.0,40022.0,76408.0,51076.0
138,37305,,Outlying,110.0,4.0,,106.0,,,,,,,,,4.0,4.0,,,,,,,939834.0,24076.0,,915758.0,,,,,,,,,24076.0,24076.0,,,,,,
139,37306,"Tullahoma-Manchester, TN",Outlying,164.0,16.0,42.0,106.0,46.0,12.0,30.0,4.0,,,,,2.0,,2.0,,2.0,,2.0,,3748256.0,105571.0,671925.0,2970760.0,588182.0,64059.0,508667.0,15456.0,,,,,11956.0,,11956.0,,42200.0,,42200.0,
140,37307,"Cleveland, TN",Outlying,118.0,10.0,34.0,74.0,14.0,2.0,12.0,,,,,,,,,,4.0,4.0,,,5011833.0,118343.0,2729530.0,2163960.0,1582500.0,29710.0,1552790.0,,,,,,,,,,64640.0,64640.0,,
141,37308,"Chattanooga, TN-GA",Central,68.0,2.0,12.0,54.0,6.0,,6.0,,,,,,,,,,,,,,1105309.0,19336.0,491984.0,593988.0,397804.0,,397804.0,,,,,,,,,,,,,
142,37309,"Athens, TN",Central,58.0,10.0,6.0,42.0,10.0,6.0,4.0,,,,,,,,,,,,,,2640570.0,86908.0,67468.0,2486194.0,85500.0,25490.0,60010.0,,,,,,,,,,,,,
143,37310,"Cleveland, TN",Central,162.0,18.0,58.0,86.0,50.0,14.0,36.0,,,,,,,,,,,,,,9122406.0,94232.0,2166118.0,6862056.0,1111266.0,73084.0,1038182.0,,,,,,,,,,,,,
144,37311,"Cleveland, TN",Central,1516.0,222.0,398.0,896.0,260.0,70.0,186.0,4.0,40.0,28.0,12.0,,12.0,2.0,10.0,,40.0,8.0,28.0,4.0,127556312.0,12899672.0,28970754.0,85685886.0,23434429.0,6668926.0,16274562.0,490940.0,564838.0,360532.0,204306.0,,305404.0,14996.0,290408.0,,670121.0,238070.0,394102.0,37950.0
145,37312,"Cleveland, TN",Central,1638.0,212.0,426.0,1000.0,292.0,108.0,184.0,,46.0,12.0,34.0,,20.0,8.0,12.0,,52.0,16.0,36.0,,114076953.0,12151280.0,29425841.0,72499834.0,19278953.0,7890906.0,11388047.0,,793996.0,162722.0,631274.0,,931438.0,598398.0,333040.0,,2072030.0,607673.0,1464358.0,
146,37313,,Outlying,108.0,2.0,4.0,102.0,4.0,,4.0,,,,,,,,,,,,,,3503814.0,4624.0,688528.0,2810662.0,688528.0,,688528.0,,,,,,,,,,,,,
147,37315,"Chattanooga, TN-GA",Central,18.0,2.0,2.0,14.0,2.0,2.0,,,2.0,,2.0,,,,,,,,,,2514652.0,57250.0,2414.0,2454988.0,57250.0,57250.0,,,2414.0,,2414.0,,,,,,,,,
148,37317,"Cleveland, TN",Outlying,114.0,4.0,12.0,98.0,4.0,,4.0,,,,,,,,,,,,,,5147445.0,24982.0,1561458.0,3561004.0,176544.0,,176544.0,,,,,,,,,,,,,
149,37318,"Tullahoma-Manchester, TN",Outlying,62.0,4.0,6.0,52.0,4.0,2.0,2.0,,2.0,2.0,,,,,,,,,,,701003.0,80450.0,32828.0,587726.0,25326.0,6250.0,19076.0,,74200.0,74200.0,,,,,,,,,,
150,37321,"Dayton, TN",Central,706.0,56.0,162.0,488.0,96.0,24.0,68.0,4.0,4.0,4.0,,,8.0,,8.0,,10.0,,10.0,,51014994.0,1132376.0,9973380.0,39909236.0,6250238.0,451448.0,5759646.0,39144.0,83050.0,83050.0,,,119736.0,,119736.0,,366026.0,,366026.0,
151,37322,,Outlying,216.0,6.0,44.0,166.0,22.0,,22.0,,,,,,4.0,,4.0,,,,,,17354161.0,25024.0,2802303.0,14526834.0,1691536.0,,1691536.0,,,,,,33734.0,,33734.0,,,,,
152,37323,"Cleveland, TN",Central,820.0,106.0,240.0,474.0,158.0,46.0,112.0,,16.0,12.0,4.0,,14.0,6.0,8.0,,10.0,2.0,4.0,4.0,24986122.0,2149460.0,7935988.0,14900674.0,5513790.0,1535266.0,3978523.0,,222306.0,162996.0,59310.0,,611642.0,7524.0,604118.0,,140870.0,26600.0,60830.0,53440.0
153,37324,"Tullahoma-Manchester, TN",Outlying,350.0,36.0,86.0,228.0,92.0,30.0,62.0,,2.0,,2.0,,,,,,2.0,,2.0,,11536538.0,699050.0,2917090.0,7920399.0,2767750.0,642860.0,2124890.0,,8774.0,,8774.0,,,,,,81796.0,,81796.0,
154,37325,"Cleveland, TN",Outlying,66.0,6.0,14.0,46.0,14.0,4.0,10.0,,,,,,,,,,,,,,902660.0,56208.0,166518.0,679934.0,146060.0,31208.0,114852.0,,,,,,,,,,,,,
155,37326,,Outlying,6.0,2.0,,4.0,,,,,,,,,,,,,,,,,653038.0,481434.0,,171604.0,,,,,,,,,,,,,,,,
156,37327,"Chattanooga, TN-GA",Outlying,732.0,34.0,96.0,602.0,90.0,30.0,58.0,2.0,,,,,2.0,,,2.0,4.0,,4.0,,20390553.0,1434855.0,4997076.0,13958620.0,4069523.0,884885.0,1966230.0,1218408.0,,,,,36420.0,,,36420.0,42904.0,,42904.0,
157,37328,,Outlying,84.0,10.0,22.0,52.0,16.0,4.0,12.0,,,,,,,,,,,,,,4058858.0,1953524.0,1037148.0,1068186.0,975674.0,71186.0,904488.0,,,,,,,,,,,,,
158,37329,"Athens, TN",Central,160.0,4.0,18.0,138.0,18.0,2.0,16.0,,,,,,,,,,,,,,3382402.0,39402.0,368406.0,2974594.0,370212.0,4984.0,365228.0,,,,,,,,,,,,,
159,37330,"Tullahoma-Manchester, TN",Outlying,228.0,30.0,64.0,134.0,52.0,18.0,34.0,,2.0,,2.0,,,,,,2.0,,2.0,,6788012.0,541648.0,2217200.0,4029164.0,1362742.0,416112.0,946630.0,,25100.0,,25100.0,,,,,,26610.0,,26610.0,
160,37331,"Athens, TN",Central,254.0,20.0,62.0,172.0,38.0,10.0,28.0,,,,,,,,,,4.0,,4.0,,11600876.0,1189936.0,2950850.0,7460090.0,1483312.0,871732.0,611580.0,,,,,,,,,,25176.0,,25176.0,
161,37332,"Dayton, TN",Central,68.0,2.0,12.0,54.0,10.0,2.0,8.0,,2.0,,2.0,,,,,,,,,,1159718.0,4580.0,129640.0,1025498.0,92803.0,4580.0,88223.0,,1000.0,,1000.0,,,,,,,,,
162,37333,"Cleveland, TN",Outlying,10.0,,,10.0,,,,,,,,,,,,,,,,,88166.0,,,88166.0,,,,,,,,,,,,,,,,
163,37334,,Outlying,1596.0,174.0,398.0,1024.0,180.0,48.0,130.0,2.0,34.0,16.0,18.0,,12.0,,12.0,,4.0,2.0,2.0,,68072252.0,4610978.0,26287888.0,37173386.0,6418942.0,1289888.0,4445854.0,683200.0,671074.0,231056.0,440018.0,,1421246.0,,1421246.0,,61560.0,53600.0,7960.0,
164,37335,,Outlying,148.0,6.0,46.0,96.0,20.0,2.0,18.0,,2.0,,2.0,,,,,,,,,,2766220.0,422386.0,873052.0,1470782.0,341372.0,41666.0,299706.0,,41664.0,,41664.0,,,,,,,,,
165,37336,"Cleveland, TN",Central,140.0,8.0,44.0,88.0,18.0,6.0,12.0,,,,,,2.0,,2.0,,2.0,,2.0,,5926866.0,97356.0,2433415.0,3396096.0,273010.0,82776.0,190236.0,,,,,,15354.0,,15354.0,,22104.0,,22104.0,
166,37337,"Dayton, TN",Central,50.0,2.0,10.0,38.0,14.0,2.0,10.0,2.0,,,,,,,,,,,,,450690.0,36564.0,87722.0,326404.0,160850.0,36564.0,87722.0,36564.0,,,,,,,,,,,,
167,37338,,Outlying,90.0,4.0,18.0,68.0,20.0,4.0,16.0,,,,,,,,,,,,,,2935779.0,106302.0,1174672.0,1654804.0,1251538.0,106302.0,1145236.0,,,,,,,,,,,,,
168,37339,,Outlying,102.0,2.0,6.0,94.0,6.0,2.0,4.0,,,,,,,,,,2.0,,2.0,,874116.0,41666.0,76270.0,756178.0,97334.0,41666.0,55666.0,,,,,,,,,,20604.0,,20604.0,
169,37340,"Chattanooga, TN-GA",Outlying,18.0,4.0,6.0,8.0,4.0,2.0,2.0,,,,,,,,,,,,,,434889.0,114242.0,132814.0,187834.0,83266.0,41600.0,41666.0,,,,,,,,,,,,,
170,37341,"Chattanooga, TN-GA",Central,432.0,86.0,66.0,280.0,48.0,28.0,20.0,,24.0,18.0,6.0,,2.0,2.0,,,,,,,8791363.0,1099484.0,1425165.0,6266714.0,580543.0,298872.0,281671.0,,392852.0,285742.0,107110.0,,31250.0,31250.0,,,,,,
171,37342,"Tullahoma-Manchester, TN",Central,200.0,14.0,78.0,108.0,80.0,10.0,70.0,,2.0,,2.0,,4.0,4.0,,,,,,,4197440.0,279756.0,1236110.0,2681574.0,1366050.0,242896.0,1123154.0,,31866.0,,31866.0,,36860.0,36860.0,,,,,,
172,37343,"Chattanooga, TN-GA",Central,1962.0,244.0,402.0,1316.0,216.0,80.0,132.0,4.0,46.0,34.0,12.0,,28.0,6.0,18.0,4.0,38.0,12.0,20.0,6.0,112798662.0,7600491.0,19525251.0,85672920.0,8794378.0,2677468.0,5411711.0,705198.0,549272.0,372776.0,176496.0,,842867.0,39430.0,730238.0,73200.0,1154794.0,834264.0,287406.0,33124.0
